Datetime,GroupCount,mean_Sentiment,median_Sentiment,max_Sentiment,min_Sentiment,var_Sentiment,Open,High,Low,Close,Volume
2022-10-12 06:30:00,27,0.0140166285226672,0,0.422222222222222,-0.165217391304348,0.0106207361033414,19070,19073,19064,19064,0.179
2022-10-12 06:31:00,18,0.0780035372946798,0,0.281481481481481,-0.263636363636364,0.0206865532234516,19065,19066,19065,19066,0.01988
2022-10-12 06:32:00,16,0.0632015319094839,0.0417857142857143,0.32,-0.183333333333333,0.0163351266330106,19065,19065,19061,19061,0.185
2022-10-12 06:33:00,14,0.0116333018900884,0,0.4,-0.233333333333333,0.020055591520353,19064,19077,19064,19076,0.03858901
2022-10-12 06:34:00,16,0.0472516835016835,0,0.158333333333333,0,0.0039011039122992,19074,19077,19073,19077,0.02550369
2022-10-12 06:35:00,15,0.11034453311239,0.0653061224489796,0.56,-6.34413156928661e-18,0.0247302407688128,19076,19076,19069,19069,0.174452
2022-10-12 06:36:00,15,0.0413333333333333,0,0.575,-0.2,0.0346127777777778,19066,19066,19060,19060,0.71013596
2022-10-12 06:37:00,15,0.0641988512576748,0,0.177777777777778,0,0.00541946552845857,19053,19054,19053,19054,0.06307
2022-10-12 06:38:00,12,0.06140565875473,0.0166666666666667,0.315789473684211,0,0.00935987713817494,19055,19055,19055,19055,0.002
2022-10-12 06:39:00,14,0.121002796375467,0,1.06666666666667,-0.105714285714286,0.0962768264385519,19049,19049,19049,19049,0.01183
2022-10-12 06:40:00,13,0.0147920706744236,0,0.0785714285714286,0,0.000832331424274084,19046,19054,19046,19054,0.05173
2022-10-12 06:41:00,12,0.0735897435897436,0,0.44,0,0.0277770127308589,19047,19047,19045,19045,0.01661
2022-10-12 06:42:00,13,0.0207692307692308,0,0.158333333333333,0,0.00214322471509972,19046,19047,19046,19047,0.01675
2022-10-12 06:43:00,19,0.0964097744360902,0,0.671428571428571,-0.0285714285714286,0.0469703928306216,19047,19047,19046,19046,0.05318825
2022-10-12 06:44:00,9,0.0265066317697897,0,0.0947368421052632,-0.05,0.00232316326949937,19046,19046,19045,19045,0.01633
2022-10-12 06:45:00,18,0.0183360836542814,0,0.225,-0.165217391304348,0.00753521708876297,19046,19048,19046,19046,0.02808
2022-10-12 06:46:00,19,0.0956552217852528,0,0.5,0,0.0221554871694801,19050,19053,19050,19050,0.02243
2022-10-12 06:47:00,21,0.077682903112936,0,0.428571428571429,-0.165217391304348,0.0234393720904171,19051,19051,19050,19050,0.0113
2022-10-12 06:48:00,9,0.0436100344530577,0,0.18125,0,0.00432117518269802,19056,19056,19051,19051,0.01255872
2022-10-12 06:49:00,21,0.0314425859334326,0,0.27,-0.165217391304348,0.00964387016039588,19056,19056,19050,19050,0.04125
2022-10-12 06:50:00,18,0.0671261930698205,0,0.525,-0.108333333333333,0.0225670367130906,19054,19065,19054,19057,3.165864
2022-10-12 06:51:00,10,-0.0109814391050089,0,0.0666666666666667,-0.144444444444444,0.00295992933332618,19056,19059,19056,19058,0.02854872
2022-10-12 06:52:00,12,0.0579050866723501,0,0.27,-0.165217391304348,0.0159709926482509,19057,19057,19055,19055,0.01601
2022-10-12 06:53:00,15,0.102599026217447,0.0409090909090909,0.422727272727273,-0.019047619047619,0.0201957356371702,19058,19058,19054,19054,0.01256
2022-10-12 06:54:00,20,0.0242091600529101,0,0.271428571428571,-0.17,0.00931915141744881,19057,19057,19053,19055,0.01697
2022-10-12 06:55:00,20,0.043059905780494,0,0.566666666666667,-0.183333333333333,0.0283884324313483,19054,19055,19053,19053,0.05261
2022-10-12 06:56:00,15,0.0867363699102829,0,0.525,0,0.0235581868483583,19054,19054,19049,19049,0.05046573
2022-10-12 06:57:00,10,0.126153846153846,0,1.03333333333333,0,0.104352107531595,19057,19057,19057,19057,0.011
2022-10-12 06:58:00,21,0.0440812529158394,0,0.766666666666667,-0.0727272727272727,0.0294030510753596,19057,19063,19057,19063,0.01877
2022-10-12 06:59:00,25,0.0176592712842713,0,0.475,-0.218181818181818,0.0174243468524921,19065,19067,19064,19065,0.09589
2022-10-12 07:00:00,57,0.0210502010284468,0,0.25,-0.143478260869565,0.00618854231121693,19069,19071,19068,19071,0.03441041
2022-10-12 07:01:00,23,0.0328213359805225,0,0.1625,-0.019047619047619,0.00311468445841382,19074,19075,19073,19075,0.06732922
2022-10-12 07:02:00,23,0.0151814537069735,0,0.265384615384615,-0.271428571428571,0.0129472847647973,19077,19077,19076,19076,0.00390322
2022-10-12 07:03:00,10,0.0352777777777778,0.0277777777777778,0.10625,0,0.0015764103223594,19079,19080,19075,19075,0.08988499
2022-10-12 07:04:00,12,0.0518742017879949,0.0206896551724138,0.216666666666667,0,0.00509540442296751,19076,19076,19076,19076,0.002
2022-10-12 07:05:00,18,0.0314961013645224,0,0.341666666666667,-0.0947368421052631,0.00838886215869337,19075,19075,19073,19074,0.44604682
2022-10-12 07:06:00,27,-0.0189543746645196,0,0.575,-0.66,0.0339235297158597,19075,19075,19073,19073,0.01791103
2022-10-12 07:07:00,22,0.0466694206245642,0.00909090909090909,0.27,-0.163636363636364,0.0115763975096992,19076,19076,19076,19076,0.0136
2022-10-12 07:08:00,14,0.0555321483432082,0,0.32,0,0.0116607706431572,19078,19078,19076,19076,0.01577
2022-10-12 07:09:00,38,0.00994038541995606,0,0.251851851851852,-0.135714285714286,0.00470897207325237,19076,19077,19076,19076,4.04896492
2022-10-12 07:10:00,23,0.0579938973485607,0,0.545,0,0.0152012582752308,19076,19076,19076,19076,0.95940508
2022-10-12 07:11:00,16,0.045289943533478,0,0.165,0,0.00464802597054752,19076,19076,19074,19074,0.01321
2022-10-12 07:12:00,15,0.0308963195170092,0,0.327586206896552,0,0.00772272904082678,19076,19082,19076,19078,0.02026102
2022-10-12 07:13:00,18,0.0568021680216802,0,0.66,0,0.0245630915304849,19078,19078,19074,19074,0.02663555
2022-10-12 07:14:00,15,0.0416084656084656,0,0.188888888888889,0,0.00464349374317628,19072,19073,19072,19073,0.16474
2022-10-12 07:15:00,23,0.00284119021075543,0,0.15,-0.157142857142857,0.00419182449751796,19075,19077,19075,19077,0.03550585
2022-10-12 07:16:00,20,0.00750916377581955,0,0.204347826086957,-0.185714285714286,0.00487542682651258,19077,19077,19077,19077,0
2022-10-12 07:17:00,13,0.0420145363895364,0,0.254545454545455,-0.055,0.00946127727467032,19077,19077,19077,19077,0
2022-10-12 07:18:00,19,0.0318864010620779,0,0.4,-0.18,0.0156349013530198,19082,19082,19079,19079,0.07369829
2022-10-12 07:19:00,20,0.0713875493331029,0,0.411111111111111,0,0.0161843132126258,19078,19079,19078,19079,0.0106
2022-10-12 07:20:00,26,0.0283228486489356,0,0.188888888888889,0,0.00314757865754567,19079,19079,19077,19077,0.76696384
2022-10-12 07:21:00,25,0.0566741095162148,0,0.411111111111111,0,0.0136258349747227,19072,19072,19064,19064,0.84338236
2022-10-12 07:22:00,16,0.0135019841269841,0,0.42,-0.3125,0.0321493748425296,19061,19061,19061,19061,0.00466
2022-10-12 07:23:00,14,0.0154324034972938,0,0.153333333333333,-0.0232558139534884,0.00206456650265575,19071,19072,19071,19072,0.01270939
2022-10-12 07:24:00,15,0.0444262187407349,0,0.270967741935484,-0.218181818181818,0.0136219186269592,19067,19067,19067,19067,0.00766979
2022-10-12 07:25:00,27,0.0452195445856942,0,0.37,-0.165217391304348,0.01274785600392,19071,19071,19067,19067,0.01912
2022-10-12 07:26:00,21,0.0776234246135101,0,0.42,0,0.0134804555753733,19069,19076,19069,19073,0.01783964
2022-10-12 07:27:00,21,0.0127944436887526,0,0.251851851851852,-0.308333333333333,0.00987883001606621,19070,19070,19070,19070,0.011
2022-10-12 07:28:00,23,0.0699371891435235,0,0.4,-0.0448275862068965,0.0150323984742556,19073,19073,19070,19072,0.01906
2022-10-12 07:29:00,27,0.0284830402793366,0,0.411111111111111,-0.425,0.0151838199627558,19073,19073,19073,19073,0.00302
2022-10-12 07:30:00,41,0.0324250871080139,0,0.44,-0.0857142857142857,0.010656433604336,19070,19070,19061,19061,0.06785563
2022-10-12 07:31:00,23,0.0248309178743961,0,0.26,0,0.00389464369947462,19060,19061,19059,19060,0.46500606
2022-10-12 07:32:00,13,0.0502817358080516,0.0454545454545455,0.158333333333333,0,0.0030504483463211,19059,19059,19055,19055,0.29112425
2022-10-12 07:33:00,23,0.0881723027375201,0.0305555555555556,0.426666666666667,0,0.0157109264985867,19056,19056,19054,19054,0.00356
2022-10-12 07:34:00,22,0.0423985716377021,0.0241666666666667,0.10952380952381,-0.104347826086957,0.00342422629377263,19054,19054,19054,19054,0
2022-10-12 07:35:00,28,0.0319879584072829,0,0.2875,-0.15,0.00852352413741378,19052,19056,19051,19051,0.4577765
2022-10-12 07:36:00,25,0.00451820229320229,0,0.163636363636364,-0.10625,0.00181756201935162,19057,19060,19057,19060,0.01247
2022-10-12 07:37:00,15,0.044237684729064,0,0.213333333333333,-0.0178571428571429,0.00483750870140962,19061,19061,19054,19054,0.05761
2022-10-12 07:38:00,18,0.00466920691058622,0,0.123076923076923,-0.113333333333333,0.00192316614012037,19055,19055,19048,19048,0.24804554
2022-10-12 07:39:00,9,0.0268376068376068,0,0.213333333333333,-0.133333333333333,0.00917922419460881,19049,19049,19047,19047,0.01738
2022-10-12 07:40:00,29,0.0380137061794917,0,0.32,-0.165217391304348,0.0100380485253971,19050,19052,19050,19050,0.02383
2022-10-12 07:41:00,22,0.0237085266541008,0,0.445454545454545,-0.157894736842105,0.0131552910833792,19052,19052,19050,19050,0.0186
2022-10-12 07:42:00,26,0.0411618086082471,0,0.371428571428571,-0.139130434782609,0.0116881270865073,19050,19050,19050,19050,0.011
2022-10-12 07:43:00,26,0.0261267752715121,0,0.285714285714286,-0.211111111111111,0.0127844343044655,19048,19051,19048,19048,0.02556
2022-10-12 07:44:00,17,0.0144364737765025,0,0.158333333333333,-0.0355555555555556,0.00199863195176169,19051,19051,19051,19051,0.011
2022-10-12 07:45:00,26,0.0376248313090418,0,0.431578947368421,0,0.00997816246419018,19053,19055,19050,19050,0.06033
2022-10-12 07:46:00,17,0.018111910431339,0,0.27,-0.165217391304348,0.0076258014252998,19049,19049,19048,19048,0.01779
2022-10-12 07:47:00,18,0.0284045815295815,0,0.235714285714286,-0.1,0.0077234316806957,19046,19046,19045,19046,0.05327
2022-10-12 07:48:00,25,0.035084880765359,0,0.259090909090909,-0.165217391304348,0.00753839781154149,19050,19050,19045,19045,0.01766
2022-10-12 07:49:00,23,0.068373878536922,0,0.385714285714286,-0.075,0.0149550140176661,19048,19050,19047,19050,0.01610561
2022-10-12 07:50:00,19,0.0261992393571341,0,0.276923076923077,0,0.00471902785391928,19049,19049,19047,19047,0.70346584
2022-10-12 07:51:00,20,0.0413697545144914,0,0.373333333333333,-0.122222222222222,0.0134442147526778,19048,19048,19047,19047,0.10492003
2022-10-12 07:52:00,19,0.0149135815649107,0,0.182352941176471,-0.112,0.00412032156330994,19050,19050,19050,19050,0.011
2022-10-12 07:53:00,14,0.0437266259160669,0,0.251851851851852,0,0.00508352134900427,19053,19053,19050,19050,0.11189
2022-10-12 07:54:00,16,0.0435882505175984,0,0.352173913043478,0,0.00961636063530642,19054,19054,19053,19053,0.01223
2022-10-12 07:55:00,25,0.0483951750979051,0,0.675,-0.164285714285714,0.0313056685854825,19056,19058,19056,19058,0.8939853
2022-10-12 07:56:00,16,0.00288460026893813,0,0.187096774193548,-0.483333333333333,0.0208515155241608,19060,19060,19059,19060,0.01317966
2022-10-12 07:57:00,19,0.0204399888610415,0,0.3,-0.185714285714286,0.00791694927435514,19058,19059,19055,19057,0.02199
2022-10-12 07:58:00,13,0.0883618233618234,0,0.785,-0.34,0.0774972327740846,19058,19058,19051,19051,0.031
2022-10-12 07:59:00,18,0.045331161666946,0,0.3,-0.170588235294118,0.0112866563216436,19048,19048,19047,19048,0.06062
2022-10-12 08:00:00,65,0.032835661780864,0,0.475,-0.55,0.0171405799818122,19048,19049,19046,19046,0.59352997
2022-10-12 08:01:00,23,0.0627017668322016,0,0.26,0,0.00942258094886807,19046,19049,19045,19047,0.06129
2022-10-12 08:02:00,16,0.0620269660894661,0,0.391666666666667,0,0.0115845477899225,19049,19049,19045,19045,0.01214
2022-10-12 08:03:00,25,0.00679329004329004,0,0.0909090909090909,-0.121428571428571,0.00138188702305991,19046,19076,19046,19076,0.44343365
2022-10-12 08:04:00,22,0.047982385515563,0,0.27,-0.165217391304348,0.0101791660960805,19084,19101,19084,19099,0.01473564
2022-10-12 08:05:00,22,0.0375968614718615,0,0.356,-0.2125,0.0118065556135333,19085,19088,19085,19088,5.00145
2022-10-12 08:06:00,18,0.0156632428997625,0,0.261904761904762,-0.178571428571429,0.00839679519857856,19083,19086,19076,19081,1.91887411
2022-10-12 08:07:00,13,0.0101009211993194,0,0.0842105263157895,-0.0625,0.00178735510510768,19074,19084,19070,19084,0.52693337
2022-10-12 08:08:00,23,0.0905803519781058,0,0.675,-0.165217391304348,0.0386435452666432,19086,19086,19086,19086,0.02976
2022-10-12 08:09:00,18,0.0311284113060429,0,0.223684210526316,-0.126315789473684,0.00719253703357946,19087,19089,19087,19089,0.67466882
2022-10-12 08:10:00,44,0.038551572386342,0,0.4,-0.03,0.00801666000530027,19088,19088,19088,19088,0.05
2022-10-12 08:11:00,16,0.0287063470066519,0,0.266666666666667,-0.218181818181818,0.0122133257665778,19087,19087,19085,19086,0.02950333
2022-10-12 08:12:00,13,0.0347649572649573,0,0.2125,-0.106666666666667,0.00689848053181386,19084,19094,19084,19094,0.06177438
2022-10-12 08:13:00,13,0.0198974358974359,0,0.192,0,0.00301347008547008,19092,19092,19091,19091,0.01863
2022-10-12 08:14:00,11,0.0749008885850991,0.0657142857142857,0.333333333333333,0,0.0099279013465539,19100,19100,19097,19097,0.01319
2022-10-12 08:15:00,23,-0.0190771775483496,0,0.2,-0.7,0.0273944064089522,19096,19113,19096,19113,0.08726298
2022-10-12 08:16:00,21,0.0345971900623063,0,0.27,-0.0388888888888889,0.00669197952842918,19112,19112,19101,19101,0.007
2022-10-12 08:17:00,17,0.0206548015893367,0,0.26,-0.2875,0.0162711920806443,19107,19107,19107,19107,0.00232
2022-10-12 08:18:00,21,0.0315367934613459,0,0.444444444444444,-0.141666666666667,0.0139562738585075,19108,19111,19108,19111,0.96726009
2022-10-12 08:19:00,15,0.0522260628591314,0,0.292307692307692,0,0.00684372546643561,19120,19120,19109,19109,0.21579
2022-10-12 08:20:00,12,0.0726767060100394,0,0.714285714285714,-0.0384615384615385,0.0426862557943822,19103,19103,19097,19097,0.02372
2022-10-12 08:21:00,16,0.0473088649155722,0,0.292307692307692,-0.05,0.0102957849944455,19110,19114,19110,19114,0.14422146
2022-10-12 08:22:00,25,0.038846547314578,0,0.475,-0.165217391304348,0.0138447971515972,19114,19114,19114,19114,0
2022-10-12 08:23:00,20,0.0314830875346698,0,0.35,-0.411111111111111,0.0284170116671474,19108,19110,19108,19108,0.03673908
2022-10-12 08:24:00,19,0.00213177654182436,0,0.176923076923077,-0.188636363636364,0.0104048433271323,19110,19110,19103,19104,0.02290803
2022-10-12 08:25:00,32,0.0674534791103237,0,0.519354838709677,-0.165217391304348,0.018083108344928,19104,19104,19101,19101,0.14837213
2022-10-12 08:26:00,16,0.0633849431818182,0,0.495454545454545,-0.0545454545454545,0.0201362372912362,19101,19107,19099,19099,1.11762355
2022-10-12 08:27:00,17,0.0383308195072901,0,0.45,-0.16,0.0153116454065738,19098,19098,19094,19094,0.00542
2022-10-12 08:28:00,15,0.038078529657477,0,0.357142857142857,0,0.00942595000450165,19102,19102,19096,19098,0.03618
2022-10-12 08:29:00,16,0.0292804621848739,0,0.247058823529412,-0.15,0.00935991774160645,19097,19101,19097,19101,0.06246073
2022-10-12 08:30:00,36,0.0140596923382011,0,0.58,-0.7,0.0414768739440456,19101,19101,19097,19098,0.18626422
2022-10-12 08:31:00,24,0.0979953315453285,0,0.675,-0.126190476190476,0.03610003731039,19099,19099,19094,19096,0.01061375
2022-10-12 08:32:00,16,0.0717929861000513,0.0333333333333333,0.392857142857143,-0.165217391304348,0.0192975529863022,19095,19095,19087,19088,0.15683127
2022-10-12 08:33:00,32,0.0281937012971196,0,0.444444444444444,-0.165217391304348,0.0109051213433989,19090,19090,19090,19090,0.00126
2022-10-12 08:34:00,39,0.0576769520472084,0,0.466666666666667,-0.146153846153846,0.0134453746411274,19088,19090,19088,19090,0.16641062
2022-10-12 08:35:00,35,0.0228001901304987,0,0.466666666666667,-0.414285714285714,0.0155497766221858,19089,19089,19088,19089,0.05442161
2022-10-12 08:36:00,26,0.0380834700744203,0,0.276470588235294,0,0.00660065518435457,19092,19092,19092,19092,0.48945015
2022-10-12 08:37:00,18,0.0646593027914538,0,0.3875,-0.105,0.0173470022472229,19093,19093,19093,19093,0.011
2022-10-12 08:38:00,20,-0.00592906499836789,0,0.0666666666666667,-0.165217391304348,0.00199885454876053,19094,19094,19093,19093,0.06899
2022-10-12 08:39:00,16,-0.000786192345295613,0,0.221428571428571,-0.55,0.0278223231883907,19094,19094,19089,19089,0.08389042
2022-10-12 08:40:00,30,0.00480340593384072,0,0.27,-0.545454545454545,0.0183661389845779,19094,19099,19094,19099,0.04693876
2022-10-12 08:41:00,18,0.106448710101961,0.047094298245614,0.575,-0.096078431372549,0.0264183664848244,19099,19100,19099,19100,0.01641
2022-10-12 08:42:00,22,0.0435168240850059,0,0.355555555555556,-0.45,0.024741935629691,19099,19103,19099,19103,0.59851284
2022-10-12 08:43:00,16,0.0811011904761905,0,0.45,-0.0277777777777778,0.0235964742378433,19101,19104,19101,19104,0.00759691
2022-10-12 08:44:00,16,0.0709823616946779,0.0114583333333333,0.355555555555556,-0.153333333333333,0.0156463619081835,19104,19104,19104,19104,0
2022-10-12 08:45:00,21,0.0206906154274575,0,0.355555555555556,-0.128571428571429,0.00933241718423973,19103,19103,19103,19103,0.01518
2022-10-12 08:46:00,15,0.0459802162410858,0,0.371428571428571,-0.165217391304348,0.0185420188942475,19106,19107,19104,19105,0.07138661
2022-10-12 08:47:00,16,0.0594842140800021,0,0.355555555555556,-0.161538461538462,0.0168634580152486,19103,19103,19102,19103,0.02458
2022-10-12 08:48:00,9,-0.0248435092194059,0,0.0666666666666667,-0.152941176470588,0.00490427348892819,19104,19105,19103,19104,0.04233
2022-10-12 08:49:00,17,0.0173927252060244,0,0.27,-0.165217391304348,0.0124756577217809,19104,19104,19104,19104,0.002
2022-10-12 08:50:00,12,0.0206597222222222,0,0.18125,0,0.0029249197706229,19103,19106,19103,19103,0.03571779
2022-10-12 08:51:00,16,0.0551167801496749,0,0.426666666666667,0,0.0126079159619831,19105,19107,19105,19105,0.74983548
2022-10-12 08:52:00,22,0.00761756855819858,0,0.325,-0.163636363636364,0.0078455185767212,19105,19105,19102,19103,0.111
2022-10-12 08:53:00,23,0.0917977193073101,0,0.3875,-0.0625,0.0173255007892954,19105,19107,19105,19107,0.03642
2022-10-12 08:54:00,21,0.0470629710425629,0,0.6,-0.236363636363636,0.0261983896168454,19106,19106,19101,19103,0.1193
2022-10-12 08:55:00,32,0.0353873074056698,0,0.435714285714286,-0.2,0.0118238366661911,19103,19103,19100,19100,0.79412317
2022-10-12 08:56:00,15,-0.0373333333333333,0,0.153333333333333,-0.44,0.0228749206349206,19098,19101,19096,19098,0.03897393
2022-10-12 08:57:00,15,-0.00741293572328056,0,0.191666666666667,-0.44,0.0182315242702262,19098,19099,19095,19095,0.02417
2022-10-12 08:58:00,18,0.0300793650793651,0,0.41,-0.0533333333333334,0.00982084167000134,19097,19098,19097,19098,0.011
2022-10-12 08:59:00,15,-0.0149953314659197,0,0.144117647058824,-0.185714285714286,0.00719270740976129,19099,19099,19096,19097,0.02055713
2022-10-12 09:00:00,49,0.0276070989674728,0,0.6,-0.288888888888889,0.0217358488028765,19101,19102,19097,19097,0.01850222
2022-10-12 09:01:00,28,0.00430686168468124,0,0.311111111111111,-0.545454545454545,0.0175315821618622,19090,19090,19090,19090,0.132
2022-10-12 09:02:00,18,0.0504561796228463,0,0.457142857142857,-0.25,0.0296835775151856,19088,19088,19088,19088,0.04741768
2022-10-12 09:03:00,21,0.0207424137858921,0,0.27,-0.165217391304348,0.00957829756433136,19088,19088,19086,19086,0.40078725
2022-10-12 09:04:00,17,0.0841305469556243,0,0.3375,-0.05,0.0163787363056746,19082,19082,19082,19082,0.00439
2022-10-12 09:05:00,21,0.00924647080794814,0,0.203225806451613,-0.325,0.00835074291020941,19083,19085,19083,19085,0.03426
2022-10-12 09:06:00,17,0.0282387457193599,0,0.28,-0.075,0.00746167853834665,19087,19089,19087,19089,0.92923496
2022-10-12 09:07:00,16,0.0166291291291291,0,0.121621621621622,-0.1,0.00265026217339257,19089,19093,19089,19091,0.0693
2022-10-12 09:08:00,13,0.0255564607805987,0,0.303448275862069,-0.121428571428571,0.0119320895885016,19089,19089,19088,19088,0.01706
2022-10-12 09:09:00,16,0.0194438568530861,0,0.266666666666667,-0.0928571428571429,0.00559801846603741,19089,19089,19085,19085,0.019302
2022-10-12 09:10:00,21,0.0135249865221346,0,0.303448275862069,-0.7,0.0350759167667488,19085,19088,19085,19088,0.04521244
2022-10-12 09:11:00,18,-0.0127378440409425,0,0.303448275862069,-0.7,0.0351765442595188,19088,19091,19087,19091,0.04277792
2022-10-12 09:12:00,13,0.0451790287738502,0,0.303448275862069,-0.192307692307692,0.0157367422744626,19085,19085,19085,19085,0.011
2022-10-12 09:13:00,16,0.0590576646772768,0,0.675,-0.2625,0.0431272681935781,19089,19089,19088,19088,0.161
2022-10-12 09:14:00,13,0.0241763711328929,0,0.32,-0.154545454545455,0.0154167495914611,19088,19088,19086,19086,0.06859
2022-10-12 09:15:00,20,0.0112422891907187,0,0.168421052631579,-0.0425,0.0017436393060708,19082,19087,19082,19086,0.08714
2022-10-12 09:16:00,23,0.0549015034030173,0,0.354545454545455,-0.23,0.016869523420199,19086,19086,19084,19084,0.97465586
2022-10-12 09:17:00,19,0.00366234204392098,0,0.123076923076923,-0.55,0.0201734713089455,19084,19084,19083,19083,0.18274743
2022-10-12 09:18:00,20,0.0960119162549004,0.0166666666666667,0.505263157894737,-0.24,0.0286891317292299,19075,19075,19073,19073,0.03385229
2022-10-12 09:19:00,19,0.0358131037174683,0,0.177777777777778,-0.10625,0.00475508159514108,19079,19079,19076,19076,0.02749
2022-10-12 09:20:00,23,0.0103140096618358,0,0.26,-0.17,0.00615260454789441,19079,19080,19076,19076,0.02985633
2022-10-12 09:21:00,16,0.0356585249042146,0,0.282758620689655,-0.25,0.012554192631494,19077,19078,19074,19074,0.95627782
2022-10-12 09:22:00,17,-0.0210122230710466,0,0.204761904761905,-0.566666666666667,0.0269665556029574,19076,19080,19076,19076,0.68226
2022-10-12 09:23:00,12,0.0074960223301328,0,0.0833333333333333,-0.104878048780488,0.00248599445822743,19075,19078,19075,19077,0.297
2022-10-12 09:24:00,10,0.0662777777777778,0,0.533333333333333,-0.4,0.0659027469135803,19078,19086,19078,19086,0.05287985
2022-10-12 09:25:00,26,0.0286313394208131,0,0.214285714285714,-0.153333333333333,0.0060033721606329,19086,19087,19078,19078,0.43307071
2022-10-12 09:26:00,22,0.0344825691984783,0,0.32,-0.10625,0.00916532535859357,19086,19086,19082,19082,0.20884287
2022-10-12 09:27:00,21,0.00105344116954024,0,0.269444444444444,-0.1375,0.00719109522490306,19081,19085,19081,19084,0.03034478
2022-10-12 09:28:00,24,0.0192051257763108,0,0.176,-0.146153846153846,0.0039999842045312,19085,19085,19081,19083,0.33010894
2022-10-12 09:29:00,14,0.052008658008658,0,0.445454545454545,0,0.0162816607231153,19084,19085,19082,19082,0.19566
2022-10-12 09:30:00,39,0.0194118844118844,0,0.27,-0.055,0.00410145924266643,19084,19086,19082,19084,0.8765657
2022-10-12 09:31:00,24,0.0347879505759941,0,0.27,-0.165217391304348,0.00870809368406477,19086,19088,19086,19088,0.01512961
2022-10-12 09:32:00,28,0.0662369965011094,0,0.292,-0.125925925925926,0.0115225484957022,19088,19090,19088,19090,0.61814
2022-10-12 09:33:00,17,0.0518092691622103,0,0.309090909090909,-0.0311111111111111,0.00989305052905766,19090,19099,19090,19097,1.75480969
2022-10-12 09:34:00,16,0.0491725708502024,0,0.26,-0.0769230769230769,0.00656111766676198,19098,19098,19095,19095,0.06327
2022-10-12 09:35:00,16,0.00486278195488722,0,0.0789473684210526,-0.0571428571428571,0.000817043115307065,19097,19097,19094,19094,0.02159
2022-10-12 09:36:00,19,0.0119467079930114,0,0.133333333333333,-0.2,0.00637473053686523,19095,19095,19089,19089,0.59859483
2022-10-12 09:37:00,22,0.0398976831931377,0,0.26,-0.0769230769230769,0.00685540614856231,19090,19090,19080,19080,1.45301013
2022-10-12 09:38:00,17,0.0825962615815557,0,0.4125,0,0.0160833766776064,19080,19080,19077,19077,0.21177
2022-10-12 09:39:00,14,-0.0234329289131921,0,0.163636363636364,-0.85,0.0605523639547701,19078,19078,19077,19077,1.40944
2022-10-12 09:40:00,23,0.026497387605382,0,0.32,0,0.00486710230839872,19074,19077,19073,19077,0.14635388
2022-10-12 09:41:00,21,0.0470862165683138,0,0.26,-0.08,0.0106407793134693,19076,19077,19075,19075,0.66696261
2022-10-12 09:42:00,18,0.0150988047040679,0,0.244444444444444,-0.175,0.0138013036805234,19077,19085,19077,19083,0.02124
2022-10-12 09:43:00,17,0.0128898285886884,0,0.1,0,0.001046590166995,19094,19094,19094,19094,0.011
2022-10-12 09:44:00,22,0.0593084963402444,0,0.366666666666667,-0.172727272727273,0.0159619806205756,19099,19109,19099,19108,1.73327126
2022-10-12 09:45:00,29,0.0340319450664278,0,0.5,-0.185714285714286,0.0136292595614424,19111,19111,19109,19110,0.15817
2022-10-12 09:46:00,14,0.0551289682539683,0,0.36,-0.0111111111111111,0.0142140861357007,19110,19112,19110,19112,0.32428086
2022-10-12 09:47:00,19,0.0376186596522266,0,0.475,-0.339285714285714,0.0335094204767024,19122,19125,19119,19125,0.08748433
2022-10-12 09:48:00,22,0.0905366336172788,0,0.411111111111111,0,0.0159609529539097,19122,19134,19117,19132,0.10342007
2022-10-12 09:49:00,18,0.0208765432098765,0,0.36,-0.138888888888889,0.00901374275800855,19135,19135,19130,19130,0.24805
2022-10-12 09:50:00,22,0.020706376956377,0,0.425,-0.0928571428571429,0.012957179118958,19124,19126,19122,19126,2.05574595
2022-10-12 09:51:00,17,0.0188540254811602,0,0.239285714285714,-0.0425,0.00382711574288925,19134,19136,19131,19131,0.16674971
2022-10-12 09:52:00,16,0.0351946924603175,0,0.15,-0.242857142857143,0.0100779212972805,19129,19130,19120,19120,1.13266094
2022-10-12 09:53:00,32,0.0966416698474783,0.0555555555555556,0.866666666666667,-0.158333333333333,0.0299085571189594,19120,19121,19116,19117,0.03453
2022-10-12 09:54:00,23,0.0735303688712586,0.0657142857142857,0.292,-0.165217391304348,0.0130357406799963,19115,19118,19115,19115,0.0301975
2022-10-12 09:55:00,28,0.0768396229181328,0,0.508333333333333,0,0.0176741035459419,19113,19113,19113,19113,0.02377
2022-10-12 09:56:00,20,0.0369809023102501,0,0.292,-0.238461538461538,0.01305334460269,19114,19114,19114,19114,0.00127
2022-10-12 09:57:00,12,0.0665053310886644,0,0.551851851851852,0,0.0253893032693187,19117,19117,19117,19117,0.011
2022-10-12 09:58:00,15,0.0887450574117241,0,0.424242424242424,-0.116666666666667,0.0270891817851172,19116,19119,19116,19119,0.02637541
2022-10-12 09:59:00,21,0.0690670459004858,0,0.5,-0.1,0.0229893415578848,19118,19118,19115,19115,0.07682
2022-10-12 10:00:00,52,0.0277451267496027,0,0.292,-0.143478260869565,0.00734757445710025,19112,19113,19112,19113,0.04587
